epoch, lr, avg_loss, model_score
Epoch 1, 0.00010000, 4.21958828, NA
Epoch 2, 0.00009992, 2.96092248, NA
Epoch 3, 0.00009931, 2.44465089, NA
Epoch 4, 0.00009811, 2.07054090, NA
Epoch 5, 0.00009632, 1.82515264, -0.000462
