epoch, lr, avg_loss, model_score
Epoch 1, 0.00010000, 4.18340158, NA
Epoch 2, 0.00009931, 2.95075774, NA
Epoch 3, 0.00009728, 2.54455543, NA
Epoch 4, 0.00009396, 2.16000009, NA
Epoch 5, 0.00008944, 1.90126824, -0.000534
Epoch 6, 0.00008384, 1.70448411, NA
Epoch 7, 0.00007733, 1.55781412, NA
Epoch 8, 0.00007007, 1.43594360, NA
Epoch 9, 0.00006226, 1.32474840, NA
Epoch 10, 0.00005413, 1.22662997, -0.000330
