epoch, lr, avg_loss, model_score
Epoch 1, 0.00010000, 4.17640257, NA
Epoch 2, 0.00009992, 2.98559499, NA
Epoch 3, 0.00009931, 2.55769968, NA
Epoch 4, 0.00009811, 2.20574260, NA
Epoch 5, 0.00009632, 1.93239510, -0.000658
Epoch 6, 0.00009396, 1.73630726, NA
Epoch 7, 0.00009108, 1.58402455, NA
Epoch 8, 0.00008770, 1.45648825, NA
Epoch 9, 0.00008386, 1.34131348, NA
Epoch 10, 0.00007961, 1.24680603, 
